chunk_20_table_2.csv,18,"Number of specimen, initial vs. repeat",Number of specimen for initial testing vs. for repeat testing,1. DOH HFDB Manual on Packaging and Transport of Laboratory Specimens for referral 2. DOH HFDB Manual of Standards on Quality Management System in the Clinical Laboratory 3. DOH HFDB Manual of Standards on Laboratory Biosafety and Biosecurity 4. DOH DM 2018 -0413: Interim Guidelines on Transportation of Biological Specimens
chunk_20_table_2.csv,19,Health Status at Consult,Health status of the patient during consult as to asymptomatic/mild/moderate/critical/severe,DOH AO 2020-0013: Inclusion of COVID-19 in the List of Notifiable Diseases
chunk_20_table_2.csv,20,Outcome,"Outcome of the case as to: · Active . Recovered, Date of Recovery (mm/dd/yyyy) . Died, Cause of Death, Date of Death (mm/dd/yyyy)",
chunk_20_table_2.csv,LABORATORY: BLOOD RESULTS,,,
chunk_20_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_20_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_20_table_2.csv,3,PhilHealth Identification Number,A unique and permanent number issued to any client upon enrolment/membership,1. DOH Administrative Order 2013-0025: National Implementation of Health Data
chunk_21_table_2.csv,26,Percentage Value of Platelet in Leukocyte Differential,Percentage value of Platelet in Leukocyte differential,
chunk_21_table_2.csv,27,Status of Laboratory/Imaging Results,Status of laboratory/imaging Results,
chunk_21_table_2.csv,28,Diagnostic Lab Fee,Diagnostic laboratory test fee,DOH AO 2008-0002: Posting of Schedule of Fees for Laboratory and Other
chunk_21_table_2.csv,29,Date of Initial Transmission,Date data was transmitted to National Health Data Center,1. DOH AO 2012-0021: National Health Laboratory Network 2. DOH HFDB Manual of Standards on Quality Management System in the Clinical Laboratory
chunk_21_table_2.csv,30,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_21_table_2.csv,31,Date of Last Update,Date data was last updated,
chunk_21_table_2.csv,32,Time of Last Update,Time data was last updated,
chunk_21_table_2.csv,LABORATORY: FECALYSIS RESULTS,,,
chunk_21_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a codc.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_21_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOHI AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_21_table_2.csv,3,PhilHealth Identification Number,"A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (eHSI Release 001). 2. Captured in PhilHealth Membership Registration and Claims Forms.
chunk_21_table_2.csv,4,Specimen Reference #,Laboratory Reference # of the specimen,1. DOH AO 2012-0021: National Health Laboratory Network 2. DOH HFDB Manual of Standards on Quality Management System in the Clinical Laboratory
chunk_21_table_2.csv,5,Result Reference #,Test result reference #,
chunk_21_table_2.csv,6,Date of Result,Date the result was released,
chunk_21_table_2.csv,7,Time of Result,Time the result was released,
chunk_21_table_2.csv,8,Refer to the Color of Stool,The color of the stool,
chunk_21_table_2.csv,9,Refer to the Consistency of Stool,The consistency of the stool,
chunk_22_table_2.csv,4,Specimen Reference #,Laboratory Reference # of the specimen,1. DOH AO 2012-0021: National Health Laboratory Network 2. DOH HFDB Manual of Standards on Quality Management System in the Clinical Laboratory
chunk_22_table_2.csv,5,Result Reference #,Test result reference #,
chunk_22_table_2.csv,6,Date of Result,Date the result was released,
chunk_22_table_2.csv,7,Time of Result,Time the result was released,
chunk_22_table_2.csv,8,Findings/ Result in Creatinine (mg/dL),Findings/ result in Creatinine (mg/dL),
chunk_22_table_2.csv,9,Date the Record was Added,Date the record was added,
chunk_22_table_2.csv,10,Status of Laboratory/ Imaging Results,Status of Laboratory/Imaging Results,
chunk_22_table_2.csv,11,Diagnostic Lab Fee 1,Diagnostic Lab Fee,DOH AO 2008-0002 Posting of Schedule of Fees for Laboratory and Other
chunk_22_table_2.csv,12,Date of Initial Transmission,Date data was transmitted to National Health Data Center,1. DOH AO 2012-0021: | National Health Laboratory Network 2. DOH HFDB Manual of Standards on Quality Management System in the Clinical Laboratory
chunk_22_table_2.csv,13,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_22_table_2.csv,14,Date of Last Update,Date data was last updated,
chunk_22_table_2.csv,15,Time of Last Update,Time data was last updated,
chunk_22_table_2.csv,LABORATORY: FASTING BLOOD SUGAR,,,
chunk_22_table_2.csv,İ,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_22_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_22_table_2.csv,3,PhilHealth Identification Number,"A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (eHSI Release 001). 2. Captured in PhilHealth Membership Registration and Claims Forms.
chunk_23_table_2.csv,6,Date of Result,Date the result was released,
chunk_23_table_2.csv,7,Time of Result,Time the result was released,
chunk_23_table_2.csv,8,Specific Gravity of Urine,Specific Gravity of Urine,
chunk_23_table_2.csv,9,Appearance of Urine,Appearance of Urine,
chunk_23_table_2.csv,10,Color of Urine,Color of Urine,
chunk_23_table_2.csv,11,Count of Glucose in Urine,Count of Glucose in Urine,
chunk_23_table_2.csv,12,Count of Proteins in Urine,Count of Proteins in Urine,
chunk_23_table_2.csv,13,Count of Ketones in Urine,Count of Ketones in Urine,
chunk_23_table_2.csv,14,Count of PH in Urine,Count of PH in Urine,
chunk_23_table_2.csv,15,Count of Red Blood Cells in Urine (/hpf),Count of Red Blood Cells in Urine (/hpf),
chunk_23_table_2.csv,16,Count of White Blood Cells in Urine (/hpf),Count of White Blood Cells in Urine (hpf),
chunk_23_table_2.csv,17,Count of Bacteria in Urine (/hpf),Count of Bacteria in Urine (/hpf),
chunk_23_table_2.csv,18,Count of Crystals in Urine (/hpf),Count of Crystals in Urine (/hpf),
chunk_23_table_2.csv,19,Count of Bladder Cells in Urine (/hpf),Count of Bladder Cells in Urine (/hpf),
chunk_23_table_2.csv,20,Count of Squamous Cells in Urine (/hpf),Count of Squamous Cells in Urine (/hpf),
chunk_23_table_2.csv,21,Count of Tubular Cells in Urine (/hpf),Count of Tubular Cells in Urine (/hpf),
chunk_23_table_2.csv,22,Count of Broad Cast in Urine (/hpf),Count of Broad Cast in Urine (/hpf),
chunk_23_table_2.csv,23,Count of Epithelial Cell Casts in Urine (/hpf),Count of Epithelial Cell Casts in Urine (/hpf),
chunk_23_table_2.csv,24,Count of Granular Casts in Urine (/hpf),Count of Granular Casts in Urine (/hpf),
chunk_23_table_2.csv,25,Count of Hyaline Casts in Urine (/hpf),Count of Hyaline Casts in Urine (/hpf),
chunk_23_table_2.csv,26,Count of RBC Casts in Urine (/hpf),Count of RBC Casts in Urine (/hpf),
chunk_23_table_2.csv,27,Count of Waxy Casts in Urine (/hpf),Count of Waxy Casts in Urine (/hpf),
chunk_23_table_2.csv,28,Count of WC Casts in Urine (/hpf),Count of WC Casts in Urine (/hpf),
chunk_23_table_2.csv,29,Count of Albumin in Urine (/mg/dl),Count of Albumin in Urine (/mg/dl),
chunk_23_table_2.csv,30,Count of PUS Cell,Count of PUS Cell,
chunk_23_table_2.csv,31,Date the Record was Added,Date the Record was Added,
chunk_23_table_2.csv,32,Status of Laboratory/ Imaging Results,Status of laboratory/Imaging results,
chunk_26_table_2.csv,,,Facility Registry (NHFR).,Facility Registry
chunk_26_table_2.csv,3,PhilHealth Identification Number,"A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (eHSI Release 001). 2. Captured in PhilHealth Membership Registration and Claims Forms.
chunk_26_table_2.csv,4,Procedure Code / Examination Code,"An action that is or was performed on or for a patient as represented by a code. This can be a physical intervention like an operation, or less invasive like long term services, counseling, or hypnotherapy.",PhilHealth Claims Forms.
chunk_26_table_2.csv,5,Date of Procedure,Date the procedure was performed,
chunk_26_table_2.csv,6,Time of Procedure,Time the procedure was performed,
chunk_26_table_2.csv,7,Procedure Description,Description of Procedure/Operation,
chunk_26_table_2.csv,8,PhilHealth RVS Code,PhilHealth RVS Code *Transition to CPT Code,
chunk_26_table_2.csv,9,RVS Description,PhilHealth RVS Description *CPT Code Description,
chunk_26_table_2.csv,10,Laterality,PhilHealth Code: Left / Right / Both,
chunk_26_table_2.csv,11,PhilHealth Accreditation #,Health Care Professional Accreditation,
chunk_26_table_2.csv,12,Body Site,Body site as represented by a code.,
chunk_26_table_2.csv,13,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_26_table_2.csv,14,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_26_table_2.csv,15,Date of Last Update,Date data was last updated,
chunk_26_table_2.csv,16,Time of Last Update,Time data was last updated,
chunk_26_table_2.csv,PROCEDURE/EXAMINATION: CHEST X-RAY,,,
chunk_26_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All
chunk_27_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",
chunk_27_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,
chunk_27_table_2.csv,3,PhilHealth Identification Number,"A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",
chunk_27_table_2.csv,4,Procedure Code,Procedure Code,
chunk_27_table_2.csv,5,Result Reference #,Result Reference #,
chunk_27_table_2.csv,6,Date of Result,Date of Result,
chunk_27_table_2.csv,7,Time of Result,Time of Result,
chunk_27_table_2.csv,8,Findings/Result of ECG Laboratory,Findings/Result of ECG Laboratory,
chunk_27_table_2.csv,9,Remarks if with Findings,Remarks if with Findings,
chunk_27_table_2.csv,10,Date the Record was Added,Date the Record was Added,
chunk_27_table_2.csv,11,Status of Laboratory/ Imaging Results,Status of Laboratory/Imaging Results,
chunk_27_table_2.csv,12,Diagnostic Lab Fee,Diagnostic Lab Fee,
chunk_27_table_2.csv,13,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_27_table_2.csv,14,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_27_table_2.csv,15,Date of Last Update,Date data was last updated,
chunk_27_table_2.csv,16,Time of Last Update,Time data was last updated,
chunk_28_table_2.csv,,,,Field Health Services Data to the DOH Central Office.
chunk_28_table_2.csv,HEALTH CARE PROFESSIONAL,,,
chunk_28_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_28_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_28_table_2.csv,3,PhilHealth Identification Number,"A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (cHSI Release 001). 2. Captured in PhilHealth Membership Registration and Claims Forms.
chunk_28_table_2.csv,4,PhilHealth Accreditation #,PhilHealth-issued accreditation number to the healthcare professional.,1. DOH Hospital Health Information Management Manual 2. PhilHealth eClaims Forms.
chunk_28_table_2.csv,Healthcare Professional Name,,,
chunk_28_table_2.csv,5,Last Name,Legal last name of the healthcare professional,1. DOH Hospital Health Information Management Manual 2. PhilHealth eClaims Forms.
chunk_28_table_2.csv,6,First Name,Legal first name of the healthcare professional,
chunk_28_table_2.csv,7,Middle Name,Legal middle name of the healthcare professional,
chunk_28_table_2.csv,8,Suffix/Extension Name,"Additional term following the Health care professional's name. Examples are Jr., Sr., III, and others",
chunk_28_table_2.csv,9,Healthcare Professional Category,Category of healthcare professional as represented by a code.,
chunk_29_table_2.csv,6,Total Health Care Institution Fees,Total Health Care Institution Fees,
chunk_29_table_2.csv,7,Total Professional Fees,Total Professional Fees,
chunk_29_table_2.csv,8,Grand Total,Total Health Care Institution Fees + Total Professional Fees,
chunk_29_table_2.csv,9,"The benefit of the member/patient was completely consumed prior to co-pay OR the benefit of the member/patient is not completely consumed BUT with purchases/expenses for drugs/medicinos, supplies, diagnostics and others",Yes/No,
chunk_29_table_2.csv,10,Total Co-payment,Total amount of co-payment.,
chunk_29_table_2.csv,11,Total Actual Charges* Total Health Care Institution Fees,Total Actual Charges* Total Health Care Institution Fees,
chunk_29_table_2.csv,12,Total Actual Charges* Total Professional Fees (for accredited and non-accredited professionals),Total Actual Charges* Total Professional Fees (for accredited and non-accredited professionals),
chunk_29_table_2.csv,13,Amount after Application of Discount,Amount after Application of Discount Total Health Care Institution Fees,
chunk_29_table_2.csv,14,Amount after Application of Discount,Amount after Application of Discount Total Professional Fees,
chunk_29_table_2.csv,15,PhilHealth Benefit Total Health Care Institution Fees,PhilHealth Benefit Total Health Care Institution Fees,
chunk_29_table_2.csv,16,PhilHealth Benefit Total Professional Fees,PhilHealth Benefit Total Professional Fees,
chunk_29_table_2.csv,17,Total Health Care Institution Fees Amount after PhilHealth deduction,Total Health Care Institution Fees Amount after PhilHealth deduction,
chunk_29_table_2.csv,18,Total Professional Fees Amount after PhilHealth deduction,Total Professional Fees Amount after PhilHealth deduction,
chunk_29_table_2.csv,19,"Total cost of purchase/s for
drugs/medicines and/or medical supplies bought by the patient/member",If with amount,
chunk_2_table_2.csv,34,First Name,Mother's maiden first name,Manual
chunk_2_table_2.csv,35,Middle Name,Mother's maiden middle name,
chunk_2_table_2.csv,36,No Middle Name,Yes/No,
chunk_2_table_2.csv,Father's Name,,,
chunk_2_table_2.csv,37,Last Name,Father's legal last name,DOH Hospital Health Information Management Manual
chunk_2_table_2.csv,38,First Name,Father's legal first name,
chunk_2_table_2.csv,39,Middle Name,Father's legal middle name,
chunk_2_table_2.csv,40,Suffix/Extension Name,"Additional term following the patient's full name. Examples are Jr., Sr., III, and others",
chunk_2_table_2.csv,41,Date of Birth,Patient's date of birth,1. DOH Hospital Health Information Management Manual 2. PhilHealth Claim Form 4 3. Philippine Standard Geographic Code - Philippine Statistics Authority (PSGC- PSA)
chunk_2_table_2.csv,Place of Birth,,Place where the patient was born,
chunk_2_table_2.csv,42,City/Municipality,"City/municipality where the patient was born, as represented by a code.",
chunk_2_table_2.csv,43,Province,"Province where the patient was born, as represented by a code.",
chunk_2_table_2.csv,44,Country,"Country where the patient was born, as represented by a code.",
chunk_2_table_2.csv,45,Sex,"Property or quality in which a patient is classified as female or male on the basis of their reproductive organs and functions, as represented by a code.",1. DOH Hospital Health Information Management Manual 2. PhilHealth Claim Form 4
chunk_2_table_2.csv,46,Nationality,"Legal relationship between a person and a country; Current nationality, as represented by a code.",
chunk_2_table_2.csv,47,Citizenship,"Legal relationship between a person and a country; Current nationality, as represented by a code.",
chunk_2_table_2.csv,48,Religion,"An institutionalized or personal system of beliefs and practices relating to the divine, as represented by a code.",DOH Hospital Health Information Management Manual
chunk_2_table_2.csv,49,"Religion, others specify","If not in the standards, specify.",
chunk_2_table_2.csv,50,Blood Type,A classification of blood based on the presence or absence of inherited antigenic substances on the surface of red blood cells,
chunk_30_table_2.csv,,,"identification, eligibility verification, and utilization recording.",2. Captured in PhilHealth Membership Registration and Claims Forms.
chunk_30_table_2.csv,4,Disease,Disease as represented by a code.,DOH Hospital Health Information Management Manual 1
chunk_30_table_2.csv,5,Disease Description,Specific Disease Description,
chunk_30_table_2.csv,6,Present Illness,Present Illness,
chunk_30_table_2.csv,7,Co-morbidities,Co-morbidities,
chunk_30_table_2.csv,8,Pertinent Past Medical History,Pertinent Past Medical History,
chunk_30_table_2.csv,9,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_30_table_2.csv,10,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_30_table_2.csv,11,Date of Last Update,Date data was last updated,
chunk_30_table_2.csv,12,Time of Last Update,Time data was last updated,
chunk_30_table_2.csv,FAMILY MEMBER HISTORY,,,
chunk_30_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_30_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_30_table_2.csv,3,PhilHealth Identification Number,"A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (eHSI Release 001). 2. Captured in PhilHealth Membership Registration and Claims Forms.
chunk_30_table_2.csv,4,Disease Code,Disease Code - ICD-10,DOH Hospital Health Information
chunk_31_table_2.csv,,,,"Communicable Diseases, Injury Related Cases, Persons with Disabilities. and Violence Against Women and Children Registry System)"
chunk_31_table_2.csv,6,Patient is Alcohol Drinker,Is the patient and alcohol drinker?,"DOH AO 2013-0005: National Policy on the Unified Registry Systems of the Department of Health (Chronic Non-Communicable Diseases, Injury Related Cases, Persons with Disabilities. and Violence Against Women and Children Registry System)"
chunk_31_table_2.csv,7,Number of bottles consumed per day,- number of bottles consumed by the patient per day,
chunk_31_table_2.csv,8,Patient is an illicit drug user,Is the patient using an illicit drug user?,DOH AO 2008- 0025: Guidelines on the Implementation of the Integrated Drug Test Operations and Management Information System ([DTOMIS) for Screening and Confirmatory Drug Test Laboratory Operation
chunk_31_table_2.csv,9,Patient is Sexually Active,Yes/No,IRR of RA 10354: Responsible Parenthood and Reproductive Health Act of 2012
chunk_31_table_2.csv,10,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_31_table_2.csv,11,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_31_table_2.csv,12,Date of Last Update,Date data was last updated,
chunk_31_table_2.csv,13,Time of Last Update,Time data was last updated,
chunk_31_table_2.csv,ADVERSE EVENT,,,
chunk_31_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_31_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_31_table_2.csv,3,PhilHealth Identification Number,A unique and permanent number issued to any client upon enrolment/membership,1. DOH Administrative Order 2013-0025: National Implementation of Health Data
chunk_32_table_2.csv,,,"identification, eligibility verification, and utilization recording.",2. Captured in PhilHealth Membership Registration and Claims Forms.
chunk_32_table_2.csv,4,"Pertinent Signs and Symptoms on Admission, Others specify","Pertinent Signs and Symptoms on Admission, Others specify",DOH Hospital Health Information Management Manual
chunk_32_table_2.csv,5,Pain - Site,Pain Site Code,
chunk_32_table_2.csv,6,Pain - Site Remarks,Pain Site Remarks,
chunk_32_table_2.csv,7,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_32_table_2.csv,8,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_32_table_2.csv,9,Date of Last Update,Date data was last updated,
chunk_32_table_2.csv,10,Time of Last Update,Time data was last updated,
chunk_32_table_2.csv,PHYSICAL EXAMINATION,,,
chunk_32_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_32_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_32_table_2.csv,3,PhilHealth Identification Number,"A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (eHSI Release 001). 2. Captured in PhilHealth Membership Registration and Claims Forms.
chunk_32_table_2.csv,4,General Survey,"General Survey Code: Awake and Alert, Altered Sensorium - On Admission",DOH Hospital Health Information Management Manual
chunk_32_table_2.csv,5,General Survey Description,Description or Remarks,
chunk_32_table_2.csv,6,System Type,"Code for Chest/Lungs, CVS, Abdomen, GU (IE), Skin Extremities, Neuro- Exam/Neurological. HEENT. Heart.",
chunk_33_table_2.csv,,,"coordination, Others",
chunk_33_table_2.csv,14,Location of Palpable Mass -If Palpable Mass is Selected in Heent,Location of palpable mass -If palpable mass is selected in Heent,
chunk_33_table_2.csv,15,Description of Deformity and Laterality -If Present / Absent is selected under Extremities,Description of deformity and laterality -If present / absent is selected under extremities,
chunk_33_table_2.csv,16,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_33_table_2.csv,17,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_33_table_2.csv,18,Date of Last Update,Date data was last updated,
chunk_33_table_2.csv,19,Time of Last Update,Time data was last updated,
chunk_34_table_2.csv,14,"Duration of Intake - Frequency, Other Specify","Duration of intake - Frequency, Other Specify",
chunk_34_table_2.csv,15,Total Quantity of Drugs/Medicines - Frequency,Total quantity of drugs/ medicines prescribed to the patient,
chunk_34_table_2.csv,16,Total Quantity or Number of Drugs/Medicines Prescribed,Total quantity or number of drugs/medicines prescribed,
chunk_34_table_2.csv,17,Intended Purpose of the Prescribed Medicine,Intended purpose of the prescribed medicine,
chunk_34_table_2.csv,18,Other Instructions,Other instructions for taking the medications,
chunk_34_table_2.csv,19,Number of Medicines Given,Number of Medicines Given,
chunk_34_table_2.csv,20,Unit Price,Unit Price,
chunk_34_table_2.csv,21,Total Amount / Price of Medicine,Quantity or # of Medicines Given * Unit Price,
chunk_34_table_2.csv,22,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_34_table_2.csv,23,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_34_table_2.csv,24,Date of Last Update,Date data was last updated,
chunk_34_table_2.csv,25,Time of Last Update,Time data was last updated,
chunk_34_table_2.csv,VITAL SIGNS,,,
chunk_34_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",PhilHealth Circular 2020-0002: Governing Policies of the Konsultasyong Sulit at Tama (PhilHealth Konsulta) Package: Expansion of the Primary Care Benefit to Cover All Filipinos
chunk_34_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_34_table_2.csv,3,PhilHealth Identification Number,A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance,1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization
chunk_35_table_2.csv,15,Hip of Patient in cm -For Pediatric Patient only 0-24 Months,The measurement of the patient's hip in cm -For pediatric patient only (0-24 months),
chunk_35_table_2.csv,16,Limbs of Patient in cm -For Pediatric Patient only 0-24 Months,The measurement of the patient's limbs in cm -For pediatric patient only (0-24 months),
chunk_35_table_2.csv,17,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_35_table_2.csv,18,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_35_table_2.csv,19,Date of Last Update,Date data was last updated,
chunk_35_table_2.csv,20,Time of Last Update,Time data was last updated,
chunk_35_table_2.csv,SOAP - Consultation,,,
chunk_35_table_2.csv,1,Encounter Code,"Setting and condition in which the encounter takes place. It collectively constitutes health care provider code, PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",
chunk_35_table_2.csv,2,SOAP Date,Date the SOAP was filled out,
chunk_35_table_2.csv,3,SOAP Time,Time the SOAP was filled out,
chunk_35_table_2.csv,4,Subjective,Subjective symptoms experienced by the patient,
chunk_35_table_2.csv,5,Objective,Objective signs observed by the health professional,
chunk_35_table_2.csv,6,Assessment,Assessment made by the health professional,
chunk_35_table_2.csv,7,Plan,Plan code based on standards,
chunk_35_table_2.csv,8,Plan Description,Textual description,
chunk_35_table_2.csv,9,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_35_table_2.csv,10,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_36_table_2.csv,,,"PhilHealth identification number of the patient, date and time of encounter, as represented by a code.",the Primary Care Benefit to Cover All Filipinos
chunk_36_table_2.csv,2,Health Facility Code,DOH-issued unique health facility code as generated from the National Health Facility Registry (NHFR).,DOH AO 2020- 2019-0060: Guidelines on the Implementation of the National Health Facility Registry
chunk_36_table_2.csv,3,PhilHealth Identification Number,"A unique and permanent number issued to any client upon enrolment/membership registration to the National Health Insurance Program of the Corporation for purposes of identification, eligibility verification, and utilization recording.",1. DOH Administrative Order 2013-0025: National Implementation of Health Data Standards for eHealth Standardization and Interoperability (eHSI Release 001). 2. Captured in PhillIcalth Membership Registration and Claims Forms.
chunk_36_table_2.csv,4,Type of Hypertension,Type of Hypertension Code,1. DOH Hospital Health Information Management Manual 2. DOH AO 2013-0005: National Policy on the Unified Registry Systems of the Department of Health (Chronic Non- Communicable Diseases. Injury Related Cases. Persons with Disabilities. and Violence Against Women and Children Registry System)
chunk_36_table_2.csv,5,Date of Initial Transmission,Date data was transmitted to National Health Data Center,
chunk_36_table_2.csv,6,Time of Initial Transmission,Time data was transmitted to National Health Data Center,
chunk_36_table_2.csv,7,Date of Last Update,Date data was last updated,
chunk_36_table_2.csv,8,Time of Last Update,Time data was last updated,
chunk_36_table_2.csv,DISEASE REGISTRY - STROKE,,,
